Iteration	model_type	hyperparameters	percentile	min_threshold	baseline_score	baseline_score_of_current_percentile	accuracy	sem	delta	random_state	num_gene_included	gene_set
143	tree	{'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'entropy'}	0.6	0.7	0.5190476190476191	0.7238095238095238	0.9380952380952381	0.0380952380952381	0.419047619047619	0	36	['G7189', 'EG10126', 'EG10242', 'G7735', 'G6435', 'EG11681', 'G7262', 'EG12842', 'EG10696', 'EG11885', 'EG10674', 'EG10886', 'G7263', 'EG10449', 'EG11694', 'EG11033', 'EG50002', 'EG11167', 'EG10800', 'EG10756', 'EG11257', 'EG10039', 'EG10118', 'EG11693', 'EG12037', 'EG10317', 'EG10156', 'EG12401', 'EG12034', 'EG12193', 'EG10919', 'EG11908', 'G6397', 'G7398', 'EG11295', 'EG10663']
144	tree	{'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'entropy'}	0.6	0.8	0.5190476190476191	0.7238095238095238	0.9738095238095237	0.017003401020340127	0.4547619047619046	0	73	['G7189', 'EG10126', 'EG10242', 'G6435', 'EG11681', 'G7262', 'EG10674', 'G7735', 'EG10449', 'G7263', 'EG11694', 'EG11033', 'EG11885', 'EG11167', 'EG10756', 'EG10800', 'EG10696', 'EG10039', 'EG10886', 'EG11257', 'EG11693', 'EG10118', 'EG12842', 'EG50002', 'EG12037', 'EG10317', 'EG12401', 'EG11295', 'EG12034', 'EG10124', 'EG10863', 'EG10387', 'EG12290', 'EG10018', 'G6992', 'G7398', 'EG10117', 'G7750', 'G7462', 'EG10864', 'EG10156', 'G6397', 'EG10919', 'EG10818', 'EG11023', 'EG10819', 'EG11196', 'EG12193', 'EG11062', 'EG10252', 'EG11211', 'G6744', 'EG10773', 'EG10889', 'EG11147', 'EG11072', 'EG12076', 'G7166', 'G0-10460', 'G6923', 'G6357', 'EG10892', 'EG11652', 'EG11908', 'EG11734', 'G6576', 'EG10574', 'EG11600', 'G6950', 'EG11635', 'EG10236', 'EG12866', 'EG10787']
145	tree	{'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'entropy'}	0.6	0.9	0.5190476190476191	0.7238095238095238	0.9571428571428571	0.01867188945399777	0.438095238095238	0	81	['EG10242', 'G6435', 'EG10126', 'EG11694', 'G7189', 'EG11681', 'EG11693', 'EG11885', 'EG10039', 'EG11033', 'G7735', 'EG10696', 'EG10118', 'EG10674', 'EG11257', 'G7262', 'EG50002', 'EG10886', 'EG10124', 'EG10117', 'EG10317', 'G7263', 'EG12401', 'G7398', 'EG12842', 'G6992', 'EG12290', 'EG11211', 'EG10449', 'EG11167', 'G0-10460', 'EG10252', 'EG10864', 'EG11600', 'G6357', 'EG10677', 'EG12076', 'G6744', 'EG10236', 'EG10919', 'EG11196', 'EG11635', 'EG11734', 'EG10018', 'EG10596', 'EG12034', 'EG11652', 'G7409', 'EG10756', 'G6950', 'EG11295', 'G7750', 'EG10574', 'G6576', 'G7166', 'EG11918', 'G357', 'EG11072', 'EG12176', 'G6937', 'EG10838', 'EG11062', 'EG11956', 'G6488', 'EG12631', 'EG10818', 'EG10889', 'EG11223', 'EG10123', 'EG12059', 'EG10773', 'EG12193', 'EG11908', 'EG10156', 'EG10975', 'EG10915', 'G7927', 'G0-10580', 'EG12037', 'EG12172', 'EG11869']
146	tree	{'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'entropy'}	0.6		0.5190476190476191	0.7238095238095238	0.9380952380952381	0.0380952380952381	0.419047619047619	0	15	['G7189', 'EG10126', 'EG10242', 'G6435', 'G7735', 'EG11681', 'G7262', 'EG12842', 'EG11885', 'EG10674', 'EG10696', 'EG10886', 'EG11694', 'G7263', 'EG11033']
147	tree	{'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'gini'}	0.7	0.0	0.5190476190476191	0.75	0.930952380952381	0.017415165283723565	0.4119047619047619	0	57	['EG10039', 'EG11694', 'EG10156', 'G6621', 'EG10242', 'EG11693', 'EG11433', 'EG11681', 'G6435', 'EG10674', 'EG10531', 'EG11033', 'EG10863', 'EG10898', 'EG11723', 'EG10449', 'G7750', 'EG11455', 'EG11965', 'EG11023', 'EG10117', 'EG11481', 'G7262', 'EG11167', 'G7263', 'G6169', 'G7255', 'EG10889', 'EG12037', 'EG11062', 'EG10317', 'EG11147', 'EG11392', 'G6878', 'EG11911', 'G6573', 'EG10882', 'EG10598', 'EG10865', 'EG10774', 'EG11908', 'EG11257', 'G7735', 'EG12860', 'EG12302', 'EG10497', 'EG10095', 'EG11580', 'EG10756', 'EG11489', 'G7189', 'G7267', 'EG11378', 'G6803', 'EG10892', 'EG12176', 'G7769']
148	tree	{'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'gini'}	0.7	0.7	0.5190476190476191	0.75	0.9547619047619047	0.029257632684391695	0.4357142857142856	0	73	['EG10039', 'EG11694', 'EG10156', 'G6621', 'EG10242', 'EG11693', 'EG11433', 'EG11681', 'G6435', 'EG10674', 'EG10531', 'EG11033', 'EG10863', 'EG10898', 'EG10449', 'G7750', 'EG11723', 'EG11023', 'EG11965', 'EG10117', 'EG11455', 'EG11481', 'G7262', 'EG11167', 'G7263', 'G6169', 'EG10889', 'G7255', 'EG12037', 'EG11062', 'EG10317', 'EG11147', 'EG11392', 'G6878', 'G6573', 'EG10882', 'EG10865', 'EG11908', 'EG11911', 'EG11257', 'G7735', 'EG10774', 'EG10497', 'EG12302', 'EG12860', 'EG10095', 'EG11580', 'EG10756', 'G7189', 'EG10598', 'EG11489', 'G7267', 'G6803', 'EG11378', 'EG10892', 'G7769', 'G7603', 'G6357', 'EG10827', 'EG10687', 'EG12034', 'EG12159', 'G7510', 'EG10800', 'EG10094', 'EG10332', 'G7089', 'G6855', 'G7165', 'EG11037', 'G6883', 'EG12136', 'G7821']
149	tree	{'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'gini'}	0.7	0.8	0.5190476190476191	0.75	0.9547619047619047	0.029257632684391695	0.4357142857142856	0	48	['EG10039', 'EG11694', 'EG10242', 'EG10156', 'G6621', 'EG11693', 'EG11681', 'G6435', 'EG11433', 'EG10674', 'EG11033', 'EG10531', 'EG10449', 'EG10863', 'EG10117', 'EG11023', 'G7750', 'EG11723', 'G7262', 'EG11965', 'EG11167', 'G7263', 'EG10889', 'EG10898', 'EG11392', 'G6169', 'EG11481', 'EG11455', 'EG11257', 'EG10774', 'EG11147', 'EG10756', 'G6573', 'EG11580', 'EG10095', 'G7267', 'EG12302', 'EG11062', 'EG10892', 'G6803', 'EG12037', 'EG11378', 'EG10882', 'EG11489', 'G7603', 'EG12860', 'EG10827', 'EG12034']
150	tree	{'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'gini'}	0.7	0.9	0.5190476190476191	0.75	1.0	0.0	0.4809523809523809	0	40	['EG10039', 'EG11694', 'EG11693', 'EG10242', 'EG11681', 'G6435', 'EG10156', 'G6621', 'EG10117', 'EG11433', 'EG10531', 'EG11033', 'EG11392', 'EG11580', 'EG11481', 'EG11723', 'G7267', 'G6803', 'EG11257', 'G7603', 'EG11965', 'EG10827', 'EG11378', 'EG10095', 'EG12159', 'EG10892', 'EG12302', 'G6878', 'G7750', 'EG10774', 'G7262', 'G7821', 'G7317', 'EG10118', 'G7261', 'EG10142', 'G7263', 'EG10674', 'G6169', 'EG11659']
151	tree	{'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'gini'}	0.7		0.5190476190476191	0.75	0.95	0.02041241452319316	0.43095238095238086	0	73	['EG10039', 'EG11694', 'EG10156', 'G6621', 'EG10242', 'EG11693', 'EG11681', 'EG11433', 'G6435', 'EG10531', 'EG10674', 'EG11033', 'EG10863', 'EG10898', 'EG11723', 'EG10449', 'EG10117', 'G7750', 'EG11965', 'EG11023', 'EG11455', 'EG11481', 'G7262', 'EG11167', 'G7263', 'G6169', 'EG10889', 'EG11392', 'EG12037', 'G7255', 'EG11062', 'EG11147', 'EG10317', 'G6878', 'G6573', 'EG10882', 'EG10865', 'EG11911', 'EG11257', 'EG10774', 'EG10598', 'EG11908', 'EG12302', 'G7735', 'EG10095', 'EG12860', 'EG11580', 'EG10497', 'G7267', 'EG10756', 'EG11489', 'G6803', 'EG11378', 'G7189', 'EG10892', 'G7603', 'G7769', 'G6357', 'EG10827', 'EG12176', 'EG12159', 'EG12034', 'G7510', 'EG11374', 'EG10094', 'EG10332', 'EG10800', 'EG10687', 'EG10883', 'G6855', 'G6883', 'G7821', 'G7165']
152	tree	{'min_samples_leaf': 1, 'criterion': 'gini', 'max_features': None}	0.8	0.0	0.5190476190476191	0.7452380952380951	0.8952380952380953	0.05042337758225564	0.3761904761904762	0	1	['EG10242']
153	tree	{'min_samples_leaf': 1, 'criterion': 'gini', 'max_features': None}	0.8	0.7	0.5190476190476191	0.7452380952380951	0.8952380952380953	0.05042337758225564	0.3761904761904762	0	1	['EG10242']
154	tree	{'min_samples_leaf': 1, 'criterion': 'gini', 'max_features': None}	0.8	0.8	0.5190476190476191	0.7452380952380951	0.8952380952380953	0.05042337758225564	0.3761904761904762	0	1	['EG10242']
155	tree	{'min_samples_leaf': 1, 'criterion': 'gini', 'max_features': None}	0.8	0.9	0.5190476190476191	0.7452380952380951	0.9119047619047619	0.04012452272941123	0.3928571428571428	0	4	['EG11681', 'EG10242', 'EG11693', 'EG11694']
156	tree	{'min_samples_leaf': 1, 'criterion': 'gini', 'max_features': None}	0.8		0.5190476190476191	0.7452380952380951	0.8952380952380953	0.05042337758225564	0.3761904761904762	0	1	['EG10242']
157	tree	{'min_samples_leaf': 1, 'max_features': 'log2', 'criterion': 'entropy'}	0.9	0.0	0.5190476190476191	0.7976190476190476	0.9380952380952381	0.0380952380952381	0.419047619047619	0	3	['EG10800', 'EG11694', 'EG11167']
158	tree	{'min_samples_leaf': 1, 'max_features': 'log2', 'criterion': 'entropy'}	0.9	0.7	0.5190476190476191	0.7976190476190476	0.9642857142857142	0.021951296326887828	0.4452380952380951	0	39	['EG10800', 'EG11694', 'EG11167', 'EG10242', 'EG11295', 'EG10865', 'G6435', 'EG10039', 'EG10889', 'G7891', 'EG10449', 'EG11062', 'EG10118', 'EG10674', 'G7462', 'EG10887', 'EG11681', 'EG11693', 'G7659', 'EG11033', 'G7263', 'G7262', 'EG10663', 'EG10774', 'G6357', 'EG11149', 'EG11072', 'EG11211', 'EG11147', 'G7750', 'G7089', 'EG10531', 'EG10936', 'EG12146', 'EG10327', 'EG11110', 'G7255', 'G6360', 'EG10696']
159	tree	{'min_samples_leaf': 1, 'max_features': 'log2', 'criterion': 'entropy'}	0.9	0.8	0.5190476190476191	0.7976190476190476	0.9380952380952381	0.0380952380952381	0.419047619047619	0	8	['EG10800', 'EG11694', 'EG10242', 'EG11167', 'EG11295', 'G6435', 'EG10039', 'EG10865']
160	tree	{'min_samples_leaf': 1, 'max_features': 'log2', 'criterion': 'entropy'}	0.9	0.9	0.5190476190476191	0.7976190476190476	0.9547619047619047	0.029257632684391695	0.4357142857142856	0	1	['EG11694']
161	tree	{'min_samples_leaf': 1, 'max_features': 'log2', 'criterion': 'entropy'}	0.9		0.5190476190476191	0.7976190476190476	0.9380952380952381	0.0380952380952381	0.419047619047619	0	3	['EG10800', 'EG11694', 'EG10242']
162	tree	{'min_samples_leaf': 1, 'criterion': 'gini', 'max_features': 'log2'}	0.91	0.0	0.5190476190476191	0.7880952380952382	0.9476190476190476	0.021494607244366422	0.4285714285714285	0	81	['EG10039', 'EG10126', 'EG11681', 'EG10738', 'EG11693', 'G7891', 'EG11694', 'EG11062', 'G6435', 'G7735', 'EG11167', 'G7262', 'EG10242', 'EG12034', 'G7462', 'G6083', 'EG12146', 'G7659', 'EG10865', 'EG10886', 'EG10800', 'EG11908', 'EG11033', 'EG10408', 'EG11037', 'EG11723', 'G7263', 'G6397', 'EG10898', 'G7255', 'EG11211', 'EG11118', 'EG10696', 'EG10892', 'G6803', 'EG11023', 'EG10678', 'EG10117', 'EG11433', 'EG10531', 'EG10124', 'EG11295', 'EG10915', 'EG10231', 'EG10889', 'G7750', 'G7608', 'EG10891', 'G6963', 'G6878', 'EG12136', 'EG10909', 'EG10072', 'EG10591', 'EG10936', 'G7564', 'EG12396', 'EG11287', 'G6115', 'G7871', 'EG11595', 'EG10156', 'EG10359', 'EG12159', 'EG10663', 'EG50002', 'EG10074', 'EG10580', 'EG12712', 'G7568', 'EG10917', 'EG11149', 'EG10042', 'EG10765', 'EG10790', 'EG10094', 'EG10674', 'EG10327', 'EG12245', 'EG12207', 'G0-10460']
163	tree	{'min_samples_leaf': 1, 'criterion': 'gini', 'max_features': 'log2'}	0.91	0.7	0.5190476190476191	0.7880952380952382	0.9380952380952381	0.0380952380952381	0.419047619047619	0	58	['EG10039', 'EG10126', 'EG11681', 'EG10738', 'EG11693', 'G7891', 'EG11694', 'EG11062', 'G6435', 'EG11167', 'G7735', 'G7262', 'EG10242', 'EG12034', 'G7462', 'G6083', 'EG12146', 'EG10865', 'EG10800', 'EG11908', 'G7659', 'EG11033', 'EG10408', 'EG11037', 'EG11723', 'EG10886', 'G7263', 'EG10898', 'G6397', 'G7255', 'EG11211', 'EG11118', 'EG10696', 'EG10892', 'G6803', 'EG11023', 'EG10117', 'EG11433', 'EG10531', 'EG10124', 'EG11295', 'EG10915', 'EG10231', 'EG10889', 'G7750', 'G7608', 'EG10678', 'EG10891', 'G6963', 'G6878', 'EG12136', 'EG10909', 'EG10591', 'G7564', 'EG10936', 'EG12396', 'EG11287', 'G6115']
164	tree	{'min_samples_leaf': 1, 'criterion': 'gini', 'max_features': 'log2'}	0.91	0.8	0.5190476190476191	0.7880952380952382	0.9476190476190476	0.021494607244366422	0.4285714285714285	0	51	['EG10039', 'EG10126', 'EG11681', 'EG11693', 'EG11694', 'EG10738', 'G6435', 'G7891', 'EG11062', 'EG11167', 'G7262', 'EG10242', 'G7735', 'EG12034', 'G6083', 'G7462', 'EG12146', 'EG10800', 'EG11033', 'EG11723', 'G7263', 'G7659', 'EG11211', 'EG11908', 'EG11118', 'G6397', 'EG10898', 'EG10865', 'EG11023', 'EG10886', 'EG10117', 'G6803', 'EG10892', 'EG11295', 'EG10124', 'EG10231', 'EG10408', 'G7608', 'G7750', 'EG10531', 'EG10889', 'EG10891', 'EG11037', 'G7564', 'EG11287', 'EG11433', 'EG10936', 'G6963', 'EG10591', 'G7871', 'EG10359']
165	tree	{'min_samples_leaf': 1, 'criterion': 'gini', 'max_features': 'log2'}	0.91	0.9	0.5190476190476191	0.7880952380952382	0.9547619047619047	0.029257632684391695	0.4357142857142856	0	33	['EG10039', 'EG11693', 'EG11681', 'EG10126', 'EG11694', 'G6435', 'EG10738', 'G6083', 'G7891', 'EG10242', 'EG11723', 'EG12146', 'EG11211', 'EG11908', 'G7462', 'G7735', 'G7659', 'EG10117', 'G6803', 'EG11167', 'EG10231', 'EG11118', 'G7262', 'EG10800', 'EG10124', 'EG12034', 'EG11295', 'G6397', 'EG11062', 'G7608', 'EG11287', 'EG10898', 'G7871']
166	tree	{'min_samples_leaf': 1, 'criterion': 'gini', 'max_features': 'log2'}	0.91		0.5190476190476191	0.7880952380952382	0.9476190476190476	0.021494607244366422	0.4285714285714285	0	82	['EG10039', 'EG10126', 'EG11681', 'EG11693', 'EG10738', 'G7891', 'EG11694', 'G6435', 'EG11062', 'EG11167', 'G7735', 'G7262', 'EG10242', 'EG12034', 'G7462', 'G6083', 'EG12146', 'G7659', 'EG10865', 'EG10800', 'EG11908', 'EG11033', 'EG10886', 'EG11723', 'EG10408', 'G7263', 'EG11037', 'G6397', 'EG10898', 'EG11211', 'EG11118', 'G7255', 'EG10696', 'EG10892', 'G6803', 'EG10117', 'EG11023', 'EG10124', 'EG11433', 'EG11295', 'EG10531', 'EG10678', 'EG10231', 'EG10915', 'G7608', 'EG10889', 'G7750', 'EG10891', 'G6963', 'G6878', 'EG10936', 'EG12136', 'G7564', 'EG10591', 'EG11287', 'EG10909', 'EG10072', 'EG12396', 'G7871', 'G6115', 'EG11595', 'EG10359', 'EG10156', 'EG10663', 'EG12159', 'EG11149', 'EG50002', 'EG10580', 'EG10042', 'EG10074', 'EG10790', 'EG10094', 'EG10765', 'EG12712', 'G7568', 'EG10917', 'EG10327', 'EG10674', 'EG12207', 'G6950', 'EG10688', 'G0-10460']
167	tree	{'min_samples_leaf': 1, 'criterion': 'entropy', 'max_features': 0.382}	0.92	0.0	0.5190476190476191	0.7214285714285713	0.930952380952381	0.03158690276528951	0.4119047619047619	0	7	['G7603', 'EG10819', 'EG10039', 'G7089', 'G7255', 'EG10800', 'EG11033']
168	tree	{'min_samples_leaf': 1, 'criterion': 'entropy', 'max_features': 0.382}	0.92	0.7	0.5190476190476191	0.7214285714285713	0.930952380952381	0.03158690276528951	0.4119047619047619	0	7	['G7603', 'EG10819', 'EG10039', 'G7089', 'G7255', 'EG10800', 'EG11033']
169	tree	{'min_samples_leaf': 1, 'criterion': 'entropy', 'max_features': 0.382}	0.92	0.8	0.5190476190476191	0.7214285714285713	0.930952380952381	0.048853058401626646	0.4119047619047619	0	7	['EG10819', 'G7603', 'EG10039', 'EG11033', 'EG10800', 'G7089', 'G6435']
170	tree	{'min_samples_leaf': 1, 'criterion': 'entropy', 'max_features': 0.382}	0.92	0.9	0.5190476190476191	0.7214285714285713	0.9166666666666666	0.03726779962499648	0.39761904761904754	0	10	['EG10039', 'G7603', 'EG10819', 'EG11694', 'G6435', 'EG11693', 'EG11033', 'EG11681', 'EG11147', 'G7255']
171	tree	{'min_samples_leaf': 1, 'criterion': 'entropy', 'max_features': 0.382}	0.92		0.5190476190476191	0.7214285714285713	0.930952380952381	0.03158690276528951	0.4119047619047619	0	7	['G7603', 'EG10819', 'EG10039', 'G7089', 'G7255', 'EG10800', 'EG11033']
172	tree	{'min_samples_leaf': 1, 'criterion': 'gini', 'max_features': 0.382}	0.93	0.0	0.5190476190476191	0.7738095238095238	0.9119047619047619	0.04012452272941123	0.3928571428571428	0	11	['EG10242', 'EG10039', 'EG10156', 'EG12034', 'EG11693', 'EG10892', 'G7263', 'G6435', 'G7255', 'EG11033', 'G7262']
173	tree	{'min_samples_leaf': 1, 'criterion': 'gini', 'max_features': 0.382}	0.93	0.7	0.5190476190476191	0.7738095238095238	0.9142857142857143	0.026459655679634358	0.39523809523809517	0	52	['EG10242', 'EG10039', 'EG10156', 'EG12034', 'EG11693', 'EG10892', 'G7263', 'G6435', 'G7255', 'EG11033', 'G7262', 'EG10865', 'EG50002', 'EG10387', 'EG11694', 'EG11398', 'EG11242', 'EG11062', 'EG10118', 'EG11681', 'EG10580', 'EG10231', 'EG11023', 'EG11471', 'EG11433', 'EG10007', 'G6085', 'EG11295', 'EG11167', 'G7603', 'G6878', 'EG11455', 'EG12866', 'EG10915', 'G6855', 'G7089', 'EG11733', 'G6803', 'G6357', 'EG11652', 'G7750', 'EG10898', 'EG12610', 'G7462', 'EG10094', 'G6973', 'EG10663', 'EG10124', 'EG11795', 'EG11595', 'EG10449', 'EG10535']
174	tree	{'min_samples_leaf': 1, 'criterion': 'gini', 'max_features': 0.382}	0.93	0.8	0.5190476190476191	0.7738095238095238	0.9214285714285715	0.034830330567447124	0.4023809523809524	0	25	['EG10242', 'EG10039', 'EG10156', 'EG11693', 'EG12034', 'G7263', 'G6435', 'EG10892', 'EG11033', 'G7262', 'EG11694', 'EG10387', 'EG10865', 'EG11681', 'G7255', 'EG11062', 'EG11398', 'EG10580', 'EG11471', 'EG11023', 'EG50002', 'EG11295', 'EG10118', 'EG11167', 'EG11433']
175	tree	{'min_samples_leaf': 1, 'criterion': 'gini', 'max_features': 0.382}	0.93	0.9	0.5190476190476191	0.7738095238095238	0.9642857142857142	0.021951296326887828	0.4452380952380951	0	5	['EG10242', 'EG10039', 'EG11693', 'G6435', 'EG11694']
176	tree	{'min_samples_leaf': 1, 'criterion': 'gini', 'max_features': 0.382}	0.93		0.5190476190476191	0.7738095238095238	0.9547619047619047	0.029257632684391695	0.4357142857142856	0	73	['EG10242', 'EG10039', 'EG10156', 'EG12034', 'EG11693', 'EG10892', 'G7263', 'G6435', 'G7255', 'EG11033', 'G7262', 'EG11694', 'EG10865', 'EG11242', 'EG10387', 'EG11398', 'EG50002', 'EG11062', 'EG11681', 'EG10231', 'EG10118', 'EG10580', 'EG11471', 'EG11023', 'EG11433', 'G6085', 'EG10007', 'EG11295', 'EG11167', 'G7603', 'G6878', 'EG11455', 'EG12866', 'G6855', 'EG10915', 'G6973', 'G6357', 'EG11733', 'G6803', 'G7089', 'EG11652', 'G7750', 'EG12610', 'G7462', 'EG10094', 'EG10898', 'EG10663', 'G6883', 'EG11795', 'EG10124', 'EG10896', 'EG10535', 'EG10449', 'EG11595', 'EG10030', 'EG10678', 'EG10889', 'G7735', 'G7311', 'EG10800', 'EG10042', 'EG11908', 'EG10909', 'EG12305', 'EG12396', 'G6788', 'EG10074', 'EG10095', 'EG10760', 'G6950', 'G6810', 'EG10531', 'EG10936']
177	tree	{'min_samples_leaf': 1, 'max_features': 'log2', 'criterion': 'entropy'}	0.94	0.0	0.5190476190476191	0.8619047619047618	0.9476190476190476	0.021494607244366422	0.4285714285714285	0	8	['EG12146', 'EG10909', 'EG10242', 'EG11681', 'EG11694', 'G7263', 'G7089', 'EG11033']
178	tree	{'min_samples_leaf': 1, 'max_features': 'log2', 'criterion': 'entropy'}	0.94	0.7	0.5190476190476191	0.8619047619047618	0.9476190476190476	0.021494607244366422	0.4285714285714285	0	8	['EG12146', 'EG10909', 'EG10242', 'EG11681', 'EG11694', 'G7263', 'G7089', 'EG11033']
179	tree	{'min_samples_leaf': 1, 'max_features': 'log2', 'criterion': 'entropy'}	0.94	0.8	0.5190476190476191	0.8619047619047618	0.9476190476190476	0.021494607244366422	0.4285714285714285	0	62	['EG12146', 'EG10242', 'EG10909', 'EG11681', 'EG11694', 'G7263', 'EG11033', 'EG11693', 'EG10674', 'EG10663', 'EG10039', 'G6435', 'G7089', 'EG11023', 'EG10738', 'EG11167', 'EG10800', 'EG10387', 'G7750', 'EG10819', 'G7262', 'G357', 'EG10915', 'G7462', 'G6357', 'EG11062', 'EG11295', 'EG50002', 'EG10058', 'EG11433', 'EG10688', 'EG12159', 'EG11531', 'G7735', 'EG10088', 'EG10449', 'EG10865', 'EG10765', 'G7132', 'EG10898', 'EG11027', 'EG10355', 'EG10883', 'EG10827', 'EG10376', 'EG12866', 'EG11392', 'G6950', 'G6629', 'G6085', 'EG11221', 'EG11037', 'EG11257', 'EG10696', 'G7767', 'EG11767', 'EG11471', 'G7311', 'EG10892', 'G7603', 'EG10156', 'EG10251']
180	tree	{'min_samples_leaf': 1, 'max_features': 'log2', 'criterion': 'entropy'}	0.94	0.9	0.5190476190476191	0.8619047619047618	0.9571428571428571	0.01867188945399777	0.438095238095238	0	3	['EG11694', 'EG11681', 'EG12146']
181	tree	{'min_samples_leaf': 1, 'max_features': 'log2', 'criterion': 'entropy'}	0.94		0.5190476190476191	0.8619047619047618	0.9380952380952381	0.0380952380952381	0.419047619047619	0	64	['EG12146', 'EG10909', 'EG10242', 'EG11681', 'EG11694', 'EG11033', 'G7263', 'EG11693', 'G7089', 'EG10663', 'EG10674', 'EG10738', 'EG10039', 'G6435', 'EG11023', 'EG10800', 'EG11167', 'G357', 'G7750', 'EG10819', 'EG10387', 'G7262', 'EG10915', 'EG11433', 'EG11062', 'G6357', 'G7462', 'EG50002', 'EG11295', 'EG10058', 'EG11037', 'EG10688', 'EG10898', 'EG12159', 'EG11221', 'EG10865', 'EG10156', 'EG10355', 'G7735', 'EG10088', 'EG11531', 'EG10449', 'G7132', 'EG10765', 'G6878', 'EG10531', 'EG10074', 'EG11027', 'EG10696', 'G6629', 'EG11392', 'EG10827', 'EG10883', 'G7767', 'EG12866', 'EG10376', 'G6085', 'G6950', 'G7769', 'G6973', 'G7603', 'EG11257', 'G7255', 'EG10408']
182	tree	{'min_samples_leaf': 1, 'criterion': 'gini', 'max_features': 'log2'}	0.95	0.0	0.5190476190476191	0.8095238095238095	0.9476190476190476	0.021494607244366422	0.4285714285714285	0	42	['EG12034', 'G7750', 'G6435', 'EG10408', 'EG10039', 'EG11033', 'EG12396', 'EG11681', 'EG11167', 'EG11693', 'EG10242', 'EG11023', 'EG10800', 'EG10118', 'EG10909', 'EG11694', 'EG10387', 'EG10765', 'EG11062', 'EG10663', 'EG11147', 'EG50002', 'EG11221', 'G7462', 'G7735', 'G6950', 'EG10819', 'G7262', 'EG10156', 'EG11295', 'G7254', 'G6973', 'G7603', 'EG12146', 'G7311', 'EG12136', 'EG10449', 'EG11242', 'G7255', 'EG10865', 'EG10674', 'G7263']
183	tree	{'min_samples_leaf': 1, 'criterion': 'gini', 'max_features': 'log2'}	0.95	0.7	0.5190476190476191	0.8095238095238095	0.95	0.033333333333333326	0.43095238095238086	0	14	['EG12034', 'G7750', 'G6435', 'EG10408', 'EG10039', 'EG11033', 'EG12396', 'EG11681', 'EG11167', 'EG11693', 'EG10242', 'EG10800', 'EG11023', 'EG10118']
184	tree	{'min_samples_leaf': 1, 'criterion': 'gini', 'max_features': 'log2'}	0.95	0.8	0.5190476190476191	0.8095238095238095	0.9333333333333333	0.031180478223116172	0.41428571428571426	0	68	['EG12034', 'G7750', 'G6435', 'EG10039', 'EG11033', 'EG10408', 'EG11681', 'EG11167', 'EG11693', 'EG10242', 'EG11023', 'EG12396', 'EG10800', 'EG11694', 'EG10118', 'EG10765', 'EG10387', 'EG11147', 'EG50002', 'EG11062', 'G6950', 'G7462', 'G7735', 'EG10909', 'G7262', 'EG10819', 'EG11295', 'EG11221', 'EG10663', 'EG10449', 'EG10156', 'G7603', 'EG10674', 'G7263', 'EG11242', 'EG10688', 'G6855', 'G7254', 'G7871', 'EG11733', 'G6810', 'EG11257', 'EG10063', 'G6878', 'EG10936', 'G7311', 'EG12136', 'EG12146', 'EG10376', 'EG13217', 'EG10591', 'EG12344', 'EG12866', 'EG10865', 'EG11795', 'EG10915', 'EG11037', 'EG11076', 'EG11767', 'EG10892', 'G6357', 'EG10124', 'EG11392', 'G7089', 'G6973', 'EG12214', 'G6573', 'EG11112']
185	tree	{'min_samples_leaf': 1, 'criterion': 'gini', 'max_features': 'log2'}	0.95	0.9	0.5190476190476191	0.8095238095238095	0.9833333333333332	0.016666666666666673	0.4642857142857141	0	10	['G7750', 'EG12034', 'G6435', 'EG10039', 'EG11693', 'EG11681', 'EG11033', 'EG10408', 'EG11694', 'EG10765']
186	tree	{'min_samples_leaf': 1, 'criterion': 'gini', 'max_features': 'log2'}	0.95		0.5190476190476191	0.8095238095238095	0.9547619047619047	0.029257632684391695	0.4357142857142856	0	68	['EG12034', 'G7750', 'G6435', 'EG10408', 'EG10039', 'EG11033', 'EG12396', 'EG11681', 'EG11167', 'EG11693', 'EG10242', 'EG10800', 'EG11023', 'EG10118', 'EG10909', 'EG11694', 'EG10387', 'EG10765', 'EG11062', 'EG11147', 'EG10663', 'EG50002', 'EG11221', 'G7462', 'G7735', 'G6950', 'EG10819', 'G7262', 'EG10156', 'EG11295', 'G7254', 'G7603', 'EG12146', 'G6973', 'EG12136', 'EG10449', 'G7311', 'EG11242', 'EG10674', 'EG10865', 'G7263', 'G6855', 'G7255', 'EG11733', 'EG10063', 'EG10688', 'EG10915', 'G6115', 'G7871', 'G6810', 'EG10376', 'G6878', 'EG11257', 'EG10936', 'EG13217', 'EG12344', 'EG11037', 'EG10591', 'EG12866', 'EG11767', 'EG11795', 'EG11076', 'EG10738', 'EG11433', 'G7089', 'EG10696', 'G6357', 'EG12159']
